앱 확장 소재,앱 확장 소재 유형,캠페인,광고그룹,일,전환,통화 코드,비용,노출수,클릭수,Revenue,유형,사이즈,투입일,시기,USP,Concept,언어,파일명,소재명,링크,hooking_strategy,audio_elements_bgm,audio_elements_sfx_emphasized,audio_elements_narration,audio_elements_cv,text_analysis_extracted_copy,text_analysis_core_usp,title_specific_system,title_specific_mechanic,title_specific_faction_race,title_specific_identified_character,title_specific_theme,title_specific_special_note,gameplay,visual_technique,environment,emotion,character_object,art_style,marketer_insight
260406_BNR_A-Character-100usd01A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/10042032527036690642,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,92,69,5,0,BNR,정방형,2026-04-06,A,Character,100usd01A,EN,260406_BNR_A-Character-100usd01A-DA_S_1200x1200_EN,A-Character-100usd01A-DA,https://tpc.googlesyndication.com/simgad/10042032527036690642,"압도적 보상, 캐릭터/유닛 외형",,,,,"Pre-registration Event, $100, Pre-register and Earn Rewards Worth $100!, Claim Rewards","보상, 릴리즈 예고",용병 모집(Gacha),사전예약 혜택,마그 탐험대,카르벨(Karbel),히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, 재화/보물상자","2D 일러스트, 2.5D 입체 그래픽",정방형 레이아웃과 $100 보상 텍스트로 시인성을 극대화했습니다. 혜택 중심 소구로 스낵 컬처 타겟의 전환을 유도하며 대비를 높인 A/B 테스트를 제안합니다.
260406_BNR_A-Character-100usd01A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/18256489507350070227,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,63,60,7,0,BNR,세로형,2026-04-06,A,Character,100usd01A,EN,260406_BNR_A-Character-100usd01A-DA_V_1200x1500_EN,A-Character-100usd01A-DA,https://tpc.googlesyndication.com/simgad/18256489507350070227,"압도적 보상, 캐릭터/유닛 외형",,,,,"Pre-registration Event, $100, Pre-register and Earn Rewards Worth $100!, Claim Rewards","보상, 릴리즈 예고",용병 모집(Gacha),사전예약 혜택,마그 탐험대,카르벨(Karbel),히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, 재화/보물상자","2D 일러스트, 2.5D 입체 그래픽",고퀄리티 2.5D 그래픽과 일러스트 밀도를 높여 수집 욕구 및 신뢰 형성. 아트 USP 기반의 캐릭터별 선호도 분석과 성과 확장 기대.
260406_BNR_A-Character-Adventure04A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/11190732183298883065,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,4,KRW,503,350,47,0,BNR,가로형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_L_1200x628_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/11190732183298883065,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",SD 영웅과 거대 보스의 대치로 모험심 자극. 정적 RPG 유저에게 액션 소구 및 보상 텍스트로 CTR·CVR 최적화.
260406_BNR_A-Character-Adventure04A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/4078122247307565443,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,1,KRW,78,74,11,0,BNR,정방형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_S_1200x1200_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/4078122247307565443,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","정방형 규격의 캐릭터 밀집 배치를 통해 스쿼드 일체감을 강조하고, 직업 아이콘 오버레이로 팀 빌딩의 전략적 재미와 영웅의 매력을 소구함."
260406_BNR_A-Character-Adventure04A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/11937984762376226606,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,172,73,14,0,BNR,세로형,2026-04-06,A,Character,Adventure04A,EN,260406_BNR_A-Character-Adventure04A-DA_V_1200x1500_EN,A-Character-Adventure04A-DA,https://tpc.googlesyndication.com/simgad/11937984762376226606,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG, 릴리즈 예고","8인 실시간 전투, 수집형 RPG",8인 실시간 전투,"마그 탐험대, 고블린","카르벨(Karbel), 샤일린(Shylin)",히어로 수집 육성,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,자연/야외 미학,"도전과 승부욕, 참여와 임장감","인간형 영웅, 거대 보스, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",4:5 고정 배너로 가독성 및 브랜드 인지도 제고. 세련된 2D 일러스트로 기술력 신뢰 부여 및 네트워크 광고 효율 극대화. 배경 안개 효과로 후킹력 강화.
260406_BNR_A-Character-Adventure05A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/14620542589526622535,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,3,KRW,613,295,62,0,BNR,가로형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_L_1200x628_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/14620542589526622535,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",독보적인 2.5D 비주얼과 대립 구도로 정체성 각인. 입체적 모험 선사 및 고퀄리티 아트로 글로벌 CTR 유도. SSR 스킬 컷신 활용해 CVR 극대화 기대.
260406_BNR_A-Character-Adventure05A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/13772335840655466460,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,1,KRW,18,88,4,0,BNR,정방형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_S_1200x1200_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/13772335840655466460,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",정방형 규격의 캐릭터 밀집 노출로 수집 재미를 강조함. 영웅 반전 매력 소유욕을 자극하며 피드 최적화로 클릭률 극대화 유도. 보상 텍스트 오버레이로 전환율 보완 필요.
260406_BNR_A-Character-Adventure05A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/2210060756227995798,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,1,KRW,177,73,11,0,BNR,세로형,2026-04-06,A,Character,Adventure05A,EN,260406_BNR_A-Character-Adventure05A-DA_V_1200x1500_EN,A-Character-Adventure05A-DA,https://tpc.googlesyndication.com/simgad/2210060756227995798,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,Every Hero Needs a Little Pepp,"아트 퀄리티, 수집형RPG, 캐릭터","8인 실시간 전투, 수집형 RPG",렐릭 퀘스트,"마그 탐험대, 고블린","샤일린(Shylin), 카르벨(Karbel)",렐릭 탐험 어드벤처,2.5D 독보적 그래픽 강조,"전투 및 액션, 수집 및 도감","텍스트 오버레이, 클로즈업 및 줌",던전/신전,"수집욕/소유욕, 참여와 임장감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트",버티컬 배너로 영웅 및 장비 디테일을 강조해 시각적 만족도 극대화. 코어 유저의 미적 기준을 충족하며 SSR 영웅 서사 중심의 시리즈 소재 확장을 통해 리텐션 및 브랜드 인지도 제고.
260406_BNR_A-Character-Comics01A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/3049438568803176011,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,4,KRW,424,336,43,0,BNR,가로형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_L_1200x628_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/3049438568803176011,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,코믹스 레이아웃과 친근한 아트 스타일로 진입 장벽을 낮추고 개성을 강조함. 가독성 높은 카피로 높은 CTR을 유도하며 SSR 캐릭터 중심의 수집 욕구 자극 전략을 제안함.
260406_BNR_A-Character-Comics01A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/4695384483296336434,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,196,73,12,0,BNR,정방형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_S_1200x1200_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/4695384483296336434,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,십자 분할 레이아웃으로 카피 집중도를 높이고 SD 캐릭터로 수집욕 자극. SNS 최적화 규격으로 유저 유입 유도 및 직업별 변주 제안.
260406_BNR_A-Character-Comics01A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/13581844973087919256,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,176,89,8,0,BNR,세로형,2026-04-06,A,Character,Comics01A,EN,260406_BNR_A-Character-Comics01A-DA_V_1200x1500_EN,A-Character-Comics01A-DA,https://tpc.googlesyndication.com/simgad/13581844973087919256,"비주얼 임팩트, 캐릭터/유닛 외형",,,,,"EVERY HERO NEEDS A LITTLE PEPP, PEPP HEROES","아트 퀄리티, 캐릭터, 수집형RPG","용병 모집(Gacha), 8인 실시간 전투",8인 실시간 전투,마그 탐험대,카르벨(Karbel),"히어로 수집 육성, 렐릭 탐험 어드벤처",코믹스 스타일 레이아웃,"수집 및 도감, 전투 및 액션","분할 화면, 텍스트 오버레이",자연/야외 미학,"수집욕/소유욕, 휴식과 힐링","SD/치비 캐릭터, 인간형 영웅",2.5D 입체 그래픽,독보적 화풍의 2.5D 그래픽으로 차별화된 비주얼 소구. 세로 규격의 범용성을 활용하며 보스 레이드 테마를 병행해 유저 반응 테스트 및 세그먼트 공략 필요.
260406_BNR_A-Character-Life02A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/7067589749049573301,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,2,KRW,1117,506,103,0,BNR,가로형,2026-04-06,A,Character,Life02A,EN,260406_BNR_A-Character-Life02A-DA_L_1200x628_EN,A-Character-Life02A-DA,https://tpc.googlesyndication.com/simgad/7067589749049573301,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,PEPP HEROES,"아트 퀄리티, 캐릭터, 수집형RPG","수집형 RPG, 8인 실시간 전투","렐릭 퀘스트, 현상금 수배",마그 탐험대,SD 히어로즈,렐릭 탐험 어드벤처,,"탐험 및 발견, 수집 및 도감",텍스트 오버레이,자연/야외 미학,"휴식과 힐링, 수집욕/소유욕","SD/치비 캐릭터, 인간형 영웅","2.5D 입체 그래픽, 2D 일러스트",2.5D 그래픽과 SD 캐릭터의 모험 서사로 힐링형 유저 공략. 수집 재미를 강조해 높은 CTR을 유도하고 퀘스트 기반의 전략적 소재로 확장함.
260406_BNR_A-Character-Life02A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/11063212554479801916,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,94,74,8,0,BNR,정방형,2026-04-06,A,Character,Life02A,EN,260406_BNR_A-Character-Life02A-DA_S_1200x1200_EN,A-Character-Life02A-DA,https://tpc.googlesyndication.com/simgad/11063212554479801916,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,PEPP HEROES,"아트 퀄리티, 캐릭터, 수집형RPG","수집형 RPG, 8인 실시간 전투","렐릭 퀘스트, 현상금 수배",마그 탐험대,SD 히어로즈,렐릭 탐험 어드벤처,,"탐험 및 발견, 수집 및 도감",텍스트 오버레이,자연/야외 미학,"휴식과 힐링, 수집욕/소유욕","SD/치비 캐릭터, 인간형 영웅","2.5D 입체 그래픽, 2D 일러스트",정사각형 포맷과 2.5D 비주얼로 공간감 및 귀여운 이미지를 강조합니다. 캐릭터 시인성을 높여 CVR을 유도하고 툴팁 요소를 추가해 정보력을 강화합니다.
260406_BNR_A-Character-Life02A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/15738601965366599609,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,126,45,10,0,BNR,세로형,2026-04-06,A,Character,Life02A,EN,260406_BNR_A-Character-Life02A-DA_V_1200x1500_EN,A-Character-Life02A-DA,https://tpc.googlesyndication.com/simgad/15738601965366599609,"캐릭터/유닛 외형, 비주얼 임팩트",,,,,PEPP HEROES,"아트 퀄리티, 캐릭터, 수집형RPG","수집형 RPG, 8인 실시간 전투","렐릭 퀘스트, 현상금 수배",마그 탐험대,SD 히어로즈,렐릭 탐험 어드벤처,,"탐험 및 발견, 전투 및 액션",텍스트 오버레이,자연/야외 미학,"휴식과 힐링, 수집욕/소유욕","SD/치비 캐릭터, 인간형 영웅","2.5D 입체 그래픽, 2D 일러스트",세로 공간 활용으로 캐릭터 위계와 어드벤처 스케일 강조. 파티 시너지 시각화로 유저 기대감 자극 및 사전예약 문구 추가를 통한 CPI 최적화 제안.
260406_BNR_A-Mob-Adventure02A-DA_L_1200x628_EN.jpg;https://tpc.googlesyndication.com/simgad/17125206759944352040,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,2,KRW,944,515,93,0,BNR,가로형,2026-04-06,A,Mob,Adventure02A,EN,260406_BNR_A-Mob-Adventure02A-DA_L_1200x628_EN,A-Mob-Adventure02A-DA,https://tpc.googlesyndication.com/simgad/17125206759944352040,비주얼 임팩트,,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG",5인 분대 전투,거대 보스 레이드,"마그 탐험대, 고블린",,렐릭 탐험 어드벤처,2.5D 입체 월드 강조,"장애물 및 도전, 전투 및 액션",텍스트 오버레이,자연/야외 미학,도전과 승부욕,"거대 보스, SD/치비 캐릭터",2.5D 입체 그래픽,5인 파티 레이드와 SD 캐릭터로 어드벤처 RPG 정체성 강조. 2.5D 그래픽으로 CTR을 높이고 사전예약 보상을 통해 CVR 극대화 유도.
260406_BNR_A-Mob-Adventure02A-DA_S_1200x1200_EN.jpg;https://tpc.googlesyndication.com/simgad/17573267286983610733,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,142,80,9,0,BNR,정방형,2026-04-06,A,Mob,Adventure02A,EN,260406_BNR_A-Mob-Adventure02A-DA_S_1200x1200_EN,A-Mob-Adventure02A-DA,https://tpc.googlesyndication.com/simgad/17573267286983610733,비주얼 임팩트,,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG",5인 분대 전투,거대 보스 레이드,"마그 탐험대, 고블린",,렐릭 탐험 어드벤처,2.5D 입체 월드 강조,"장애물 및 도전, 전투 및 액션",텍스트 오버레이,자연/야외 미학,도전과 승부욕,"거대 보스, SD/치비 캐릭터",2.5D 입체 그래픽,2.5D 비주얼과 거대 보스 대치 구도로 몰입감 강조. 직접 조작 및 전략 조합을 선호하는 수집형 RPG 유저를 공략해 높은 클릭률과 수집욕 자극 기대.
260406_BNR_A-Mob-Adventure02A-DA_V_1200x1500_EN.jpg;https://tpc.googlesyndication.com/simgad/12487452563763707002,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,0,KRW,92,69,13,0,BNR,세로형,2026-04-06,A,Mob,Adventure02A,EN,260406_BNR_A-Mob-Adventure02A-DA_V_1200x1500_EN,A-Mob-Adventure02A-DA,https://tpc.googlesyndication.com/simgad/12487452563763707002,비주얼 임팩트,,,,,PEPP HEROES,"아트 퀄리티, 수집형RPG",5인 분대 전투,거대 보스 레이드,"마그 탐험대, 고블린",,렐릭 탐험 어드벤처,2.5D 입체 월드 강조,"장애물 및 도전, 전투 및 액션",텍스트 오버레이,자연/야외 미학,도전과 승부욕,"거대 보스, SD/치비 캐릭터",2.5D 입체 그래픽,초기 핵심 영웅 노출로 수집 재미 강조 및 따뜻한 아트 스타일로 힐링 소구. 방대한 콘텐츠 중심의 텍스트 보강으로 캐주얼 유저 유입 및 잔존율 제고.
260406_VID_A-Character-Collection01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=nGeFKwFWRpM,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,22,KRW,5975,2040,608,0,VID,정방형,2026-04-06,A,Character,Collection01A,EN;https://www,260406_VID_A-Character-Collection01A-UA_S_1080x1080_EN,A-Character-Collection01A-UA,https://www.youtube.com/watch?v=nGeFKwFWRpM,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE A HERO, VINESSA, BERNETA, SOPHIA","캐릭터, 수집형RPG, 전략성",용병 모집(Gacha),DIY 픽업 시스템,마그 탐험대,"비네사, 소피아, 베르네타",히어로 수집 육성,캐릭터 선택 UI 강조,수집 및 도감,"텍스트 오버레이, 분할 화면",심플/클린 UI,수집욕/소유욕,"SD/치비 캐릭터, 인간형 영웅",2D 일러스트,능동적 참여를 유도하는 카피로 선택의 재미를 강조하여 거부감 없는 유입 도모. 높은 클릭률 기반의 초기 유저 획득 캠페인에 최적화됨.
260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=cTfY4JpFc-s,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,15,KRW,5585,2389,528,0,VID,정방형,2026-04-06,A,Character,Collection01B,EN;https://www,260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN,A-Character-Collection01B-UA,https://www.youtube.com/watch?v=cTfY4JpFc-s,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, KARBEL, MONAD","캐릭터, 수집형RPG, 전략성",용병 모집(Gacha),DIY 픽업 시스템,마그 탐험대,"휴고, 카르벨, 모나드",히어로 수집 육성,남성 캐릭터 위주 배치,수집 및 도감,"텍스트 오버레이, 분할 화면",심플/클린 UI,수집욕/소유욕,"SD/치비 캐릭터, 인간형 영웅",2D 일러스트,캐릭터 구성 대조를 통한 타겟 취향별 효율 분석. 탱커 및 딜러 중심 덱 선호 심리 공략하며 캐릭터 조합 변주 소재로 리타겟팅 광고 활용 권장.
260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=2W7-0AV2mfg,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,20,KRW,4051,1483,315,0,VID,가로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=2W7-0AV2mfg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",인게임 전투와 일러스트 교차 편집으로 몰입도 극대화. 캐릭터 스킬 및 시너지로 전략적 호기심 자극. 플레이 영상 기반 안정적 CVR 확보 및 캐릭터 속성 대비 변주 제안.
260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=jnNAzjzUw8o,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,17,KRW,5180,1862,488,0,VID,정방형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=jnNAzjzUw8o,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",SSR 비네사 비주얼을 초반에 배치해 RPG 팬덤 시선 확보. 고퀄리티 애니메이션으로 캐릭터 소유욕을 자극하며 스킬 콤보 시리즈로 소재 확장 가능.
260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=tHmXhOKu33A,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU-Pre_AD_ACp_260406,P_ALL_AUTO_AUTO_ALL_NONE_260406,2026-04-11,21,KRW,4887,1892,447,0,VID,세로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=tHmXhOKu33A,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",숏폼 최적화 세로 분할 화면으로 캐릭터와 전투 연출 강조. 한 손 플레이 선호 심리를 공략하여 틱톡 및 릴스 내 높은 조회수 확보 기대.
