앱 확장 소재,앱 확장 소재 유형,캠페인,광고그룹,일,전환,통화 코드,비용,노출수,클릭수,Revenue,유형,사이즈,투입일,시기,USP,Concept,언어,파일명,소재명,링크,hooking_strategy,audio_elements_bgm,audio_elements_sfx_emphasized,audio_elements_narration,audio_elements_cv,text_analysis_extracted_copy,text_analysis_core_usp,title_specific_system,title_specific_mechanic,title_specific_faction_race,title_specific_identified_character,title_specific_theme,title_specific_special_note,gameplay,visual_technique,environment,emotion,character_object,art_style,marketer_insight
260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=hVmkPdIsz70,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_2,2026-05-02,0,KRW,1753,58,0,0,VID,가로형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_L_1920x1080_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=hVmkPdIsz70,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,16:9 화면 대비로 대규모 전투와 모바일 최적화 강조. 방치형 육성 선호 유저 타겟으로 핵심 시스템 소구 및 브랜딩·퍼포먼스 효율 기대.
260406_VID_A-Mob-Adventure01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=LMKl0g6yRJU,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_2,2026-05-02,0,KRW,834,36,1,0,VID,정방형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_S_1080x1080_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=LMKl0g6yRJU,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 참여와 임장감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,경고 연출로 몰입도를 높이고 쉬운 성장을 강조해 진입 장벽 완화. 대규모 레이드 소재 확장을 통한 중장기 성과 기대.
260406_VID_A-Mob-Adventure01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=nIYkYZ-JFj0,YouTube 동영상,HQ_HQ_PH_US-EN_GA_NU_AD_ACA-PU_260429,M_1844_INTEREST_GENRE_ALL_NONE_260429_2,2026-05-02,0,KRW,938,52,0,0,VID,세로형,2026-04-06,A,Mob,Adventure01A,EN;https://www,260406_VID_A-Mob-Adventure01A-UA_V_1080x1920_EN,A-Mob-Adventure01A-UA,https://www.youtube.com/watch?v=nIYkYZ-JFj0,"비주얼 임팩트, 성장 비포애프터",긴박함,TRUE,,없음,"WARNING, GOBLINS INCOMING!, Goblins? Easy! Level UP! UP!, Power Boost! BOOM! BOOM!, Strategic deployment!, Get ready for BATTLE!","편의성, 전략성",AFK 기능,8인 실시간 전투,고블린,카르벨,렐릭 탐험 어드벤처,스마트폰 UI 팝업 연출,"시뮬레이션 및 관리, 장애물 및 도전","텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 만족과 성취감","SD/치비 캐릭터, 성장 지표, 군단/대규모 유닛",2.5D 입체 그래픽,세로형 피드 최적화 UI와 마을 습격 반전 연출로 이탈 방지. 직관적 레벨업과 전략적 배치 중심의 성장 쾌감을 자극해 숏폼 환경 내 높은 시청 유지율 및 전환율 기대.
Cute but Powerful Squad,광고 제목,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,3,KRW,3791,"1,046",14,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let’s Hunt for Treasure!,광고 제목,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,2604,690,8,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepp Heroes,광고 제목,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,3212,810,9,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Play for Free,광고 제목,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,3048,999,5,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Your RPG, In Your Hands",광고 제목,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,2167,840,7,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adorable Yet Powerful! Collect Heroes With Diverse Charms,설명,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,1570,782,6,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock Out and Start Your Treasure Hunt!,설명,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,4,KRW,6232,"2,775",49,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Get Rewards Worth $100! Play Now!,설명,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,1831,816,6,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strategic Battles With Heroes Full of Personality! Win With Your Own Squad,설명,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,3219,691,3,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unique Hero Skills and Synergies! The Collectible RPG of Endless Team Combinations,설명,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,1,KRW,2136,"1,298",7,0,TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260429_BNR_A-AI-Defeatmonster01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/5874425896871501801,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,2,KRW,1764,156,12,0,BNR,가로형,2026-04-29,A,AI,Defeatmonster01A,EN,260429_BNR_A-AI-Defeatmonster01A-DA_L_1200x628_EN,A-AI-Defeatmonster01A-DA,https://tpc.googlesyndication.com/simgad/5874425896871501801,비주얼 임팩트,웅장함,,,,,아트 퀄리티,영지 빌딩,8인 실시간 전투,마그 탐험대,,어드벤처,,탐험 및 발견,클로즈업 및 줌,자연/야외 미학,만족과 성취감,인간형 영웅,2D 일러스트,성취감 테마를 통해 기존 RPG 유저의 도전 욕구를 충족시키며 클릭을 유도함.
260429_BNR_A-AI-Defeatmonster01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/17279094099779978431,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,372,513,4,0,BNR,정방형,2026-04-29,A,AI,Defeatmonster01A,EN,260429_BNR_A-AI-Defeatmonster01A-DA_S_1200x1200_EN,A-AI-Defeatmonster01A-DA,https://tpc.googlesyndication.com/simgad/17279094099779978431,비주얼 임팩트,웅장함,,,,,아트 퀄리티,영지 빌딩,8인 실시간 전투,마그 탐험대,,어드벤처,,탐험 및 발견,클로즈업 및 줌,자연/야외 미학,만족과 성취감,인간형 영웅,2D 일러스트,성취감 테마를 통해 기존 RPG 유저의 도전 욕구를 충족시키며 클릭을 유도함.
260429_BNR_A-AI-Favoritehero01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/1998466068806704912,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,0,29,0,0,BNR,가로형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_L_1200x628_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/1998466068806704912,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/5513864076699612430,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,2013,"1,147",18,0,BNR,정방형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_S_1200x1200_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/5513864076699612430,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01A-DA_V_1200x1500_EN.png;https://tpc.googlesyndication.com/simgad/14656330935303652945,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,18,49,1,0,BNR,세로형,2026-04-29,A,AI,Favoritehero01A,EN,260429_BNR_A-AI-Favoritehero01A-DA_V_1200x1500_EN,A-AI-Favoritehero01A-DA,https://tpc.googlesyndication.com/simgad/14656330935303652945,"질문/선택형, 캐릭터/유닛 외형",경쾌함,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,샤일린,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",자연/야외 미학,수집욕/소유욕,"인간형 영웅, SD/치비 캐릭터",2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01B-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/13430850387343170645,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,3,96,0,0,BNR,가로형,2026-04-29,A,AI,Favoritehero01B,EN,260429_BNR_A-AI-Favoritehero01B-DA_L_1200x628_EN,A-AI-Favoritehero01B-DA,https://tpc.googlesyndication.com/simgad/13430850387343170645,"질문/선택형, 캐릭터/유닛 외형",,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,카르벨,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",던전/신전,수집욕/소유욕,인간형 영웅,2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Favoritehero01B-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/4869773213661551192,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,2,KRW,329,417,10,0,BNR,정방형,2026-04-29,A,AI,Favoritehero01B,EN,260429_BNR_A-AI-Favoritehero01B-DA_S_1200x1200_EN,A-AI-Favoritehero01B-DA,https://tpc.googlesyndication.com/simgad/4869773213661551192,"질문/선택형, 캐릭터/유닛 외형",,,,,"Who is your favorite hero?, VS, PLAY FOR FREE",아트 퀄리티,용병 모집,DIY 픽업 시스템,마그 탐험대,카르벨,히어로 수집 육성,,수집 및 도감,"분할 화면, 텍스트 오버레이",던전/신전,수집욕/소유욕,인간형 영웅,2D 일러스트,대조되는 속성의 캐릭터를 배치한 질문형 카피로 유저의 취향과 수집욕을 자극함.
260429_BNR_A-AI-Victory01A-DA_L_1200x628_EN.png;https://tpc.googlesyndication.com/simgad/17680799217874309764,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,2,KRW,278,282,7,0,BNR,가로형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_L_1200x628_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/17680799217874309764,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260429_BNR_A-AI-Victory01A-DA_S_1200x1200_EN.png;https://tpc.googlesyndication.com/simgad/8323476710876020002,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,471,519,11,0,BNR,정방형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_S_1200x1200_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/8323476710876020002,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260429_BNR_A-AI-Victory01A-DA_V_1200x1500_EN.png;https://tpc.googlesyndication.com/simgad/4104206601493878101,가로형 이미지,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,0,1,0,0,BNR,세로형,2026-04-29,A,AI,Victory01A,EN,260429_BNR_A-AI-Victory01A-DA_V_1200x1500_EN,A-AI-Victory01A-DA,https://tpc.googlesyndication.com/simgad/4104206601493878101,"비주얼 임팩트, 압도적 보상",,,,,"VICTORY!, Crush The Monsters With the Top Squad, PLAY FREE","보상, 전략성",스쿼드 전투,보스 레이드,마그 탐험대,카르벨,렐릭 탐험 어드벤처,,"전투 및 액션, 장애물 및 도전",텍스트 오버레이,던전/신전,만족과 성취감,"인간형 영웅, 거대 보스, 재화/보물상자",2D 일러스트,보스 토벌 후 쏟아지는 재화 연출로 성취감을 주고 파티 편성 로망을 자극함.
260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=cTfY4JpFc-s,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,3498,535,3,0,VID,정방형,2026-04-06,A,Character,Collection01B,EN;https://www,260406_VID_A-Character-Collection01B-UA_S_1080x1080_EN,A-Character-Collection01B-UA,https://www.youtube.com/watch?v=cTfY4JpFc-s,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, KARBEL, MONAD","캐릭터, 수집형RPG, 전략성",용병 모집(Gacha),DIY 픽업 시스템,마그 탐험대,"휴고, 카르벨, 모나드",히어로 수집 육성,남성 캐릭터 위주 배치,수집 및 도감,"텍스트 오버레이, 분할 화면",심플/클린 UI,수집욕/소유욕,"SD/치비 캐릭터, 인간형 영웅",2D 일러스트,캐릭터 구성 대조를 통한 타겟 취향별 효율 분석. 탱커 및 딜러 중심 덱 선호 심리 공략하며 캐릭터 조합 변주 소재로 리타겟팅 광고 활용 권장.
260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=2W7-0AV2mfg,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,4525,386,2,0,VID,가로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_L_1920x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=2W7-0AV2mfg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",인게임 전투와 일러스트 교차 편집으로 몰입도 극대화. 캐릭터 스킬 및 시너지로 전략적 호기심 자극. 플레이 영상 기반 안정적 CVR 확보 및 캐릭터 속성 대비 변주 제안.
260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=jnNAzjzUw8o,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,18,KRW,26561,"2,154",33,"44,425.49",VID,정방형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_S_1080x1080_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=jnNAzjzUw8o,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",SSR 비네사 비주얼을 초반에 배치해 RPG 팬덤 시선 확보. 고퀄리티 애니메이션으로 캐릭터 소유욕을 자극하며 스킬 콤보 시리즈로 소재 확장 가능.
260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=tHmXhOKu33A,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,2422,433,1,0,VID,세로형,2026-04-06,A,Character,Combat01A,EN;https://www,260406_VID_A-Character-Combat01A-UA_V_1080x1920_EN,A-Character-Combat01A-UA,https://www.youtube.com/watch?v=tHmXhOKu33A,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"VINESSA, A DARK WIZARD WHO DOMINATES THE FIELD, SOPHIA, REMOVES ALL DEBUFFS! THE KEY TO SURVIVAL, BERNETA, A SYNERGY DEALER THAT PERFECTS YOUR TEAM, PLAY FOR FREE","아트 퀄리티, 캐릭터, 수집형RPG, 전략성",용병 모집,스킬 컷신 연출,마그 탐험대,"Vinessa, Sophia, Berneta",렐릭 탐험 어드벤처,캐릭터별 스킬 특징 강조,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",숏폼 최적화 세로 분할 화면으로 캐릭터와 전투 연출 강조. 한 손 플레이 선호 심리를 공략하여 틱톡 및 릴스 내 높은 조회수 확보 기대.
260406_VID_A-Character-Combat01B-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=d4rVTfnnYhg,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,4,KRW,11467,"2,826",52,0,VID,가로형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_L_1920x1080_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=d4rVTfnnYhg,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",16:9 뷰로 넓은 전장과 스킬 강조. 화려한 연출로 타격감 선호 유저 공략. 전투 선호층 대상 높은 전환율 기대.
260406_VID_A-Character-Combat01B-UA_S_1080x1080_EN;https://www.youtube.com/watch?v=tcTIYuJi7pM,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,0,KRW,649,87,1,0,VID,정방형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_S_1080x1080_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=tcTIYuJi7pM,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",소피아의 생존 및 지원 능력과 팀 시너지를 강조해 전략적 유저 공략. 비네사 소재 A/B 테스트로 타겟별 선호 캐릭터 최적화 및 성과 확장 도모.
260406_VID_A-Character-Combat01B-UA_V_1080x1920_EN;https://www.youtube.com/watch?v=rrd-TGZqEqc,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,21,KRW,51009,"6,277",50,0,VID,세로형,2026-04-06,A,Character,Combat01B,EN;https://www,260406_VID_A-Character-Combat01B-UA_V_1080x1920_EN,A-Character-Combat01B-UA,https://www.youtube.com/watch?v=rrd-TGZqEqc,"비주얼 임팩트, 캐릭터/유닛 외형",긴박함,TRUE,,없음,"HUGO, An indomitable warrior..., MONAD, A sage who devastates..., KARBEL, A fiery dealer..., PLAY FOR FREE","전략성, 아트 퀄리티",용병 모집,8인 실시간 전투,마그 탐험대,"Hugo, Monad, Karbel",히어로 수집 육성,,전투 및 액션,"텍스트 오버레이, 클로즈업 및 줌",자연/야외 미학,"도전과 승부욕, 수집욕/소유욕","인간형 영웅, SD/치비 캐릭터, 성장 지표","2.5D 입체 그래픽, 2D 일러스트",직관적인 탱딜힐 구성으로 정통 RPG 유저의 파티 니즈 충족. 역할군 조합의 재미를 텍스트로 보강하여 효율 극대화 기대.
260406_VID_A-Charater-Collection01B-UA_L_1920x1080_EN;https://www.youtube.com/watch?v=rRGCh1x6a6M,YouTube 동영상,HQ_HQ_PH_SEA-EN_GA_NU_AD_ACA-PU_260430,M_1844_INTEREST_GENRE_ALL_NONE_260430_3,2026-05-02,7,KRW,8714,"2,382",12,0,VID,가로형,2026-04-06,A,Charater,Collection01B,EN;https://www,260406_VID_A-Charater-Collection01B-UA_L_1920x1080_EN,A-Charater-Collection01B-UA,https://www.youtube.com/watch?v=rRGCh1x6a6M,"질문/선택형, 캐릭터/유닛 외형",경쾌함,TRUE,,없음,"CHOOSE YOUR HERO, HUGO, PLAY FOR FREE","아트 퀄리티, 전략성",용병 모집,DIY 픽업 시스템,마그 탐험대,Hugo,히어로 수집 육성,,수집 및 도감,"텍스트 오버레이, 클로즈업 및 줌",심플/클린 UI,"수집욕/소유욕, 만족과 성취감","인간형 영웅, SD/치비 캐릭터","2.5D 입체 그래픽, 2D 일러스트","그리드 UI로 풍부한 캐릭터 풀을 어필해 수집 욕구를 자극하며, 캐릭터 강조 엔드카드를 통해 높은 잔존율을 확보합니다."
